CASEID,wer_01,wer_03,wer_04,wer_05,wer_06,wer_07,wer_08,wer_09,ttlincg2,famincg2
15890,7,10,3,0,8,5,0,10,2,6
15891,96,96,96,96,96,96,96,96,2,6
15892,96,96,96,96,96,96,96,96,1,1
15893,9,8,10,10,6,8,8,10,1,2
15894,8,8,5,8,5,4,8,7,5,5
15895,5,96,10,10,10,5,10,10,1,1
15896,96,96,96,96,96,96,96,96,3,3
15897,96,96,96,96,96,96,96,96,1,3
15898,10,7,10,10,8,8,10,10,5,6
15899,96,96,96,96,96,96,96,96,4,6
15900,10,0,10,10,0,0,10,10,2,5
15901,9,96,9,9,10,9,10,10,2,3
15902,7,1,10,10,1,8,10,10,1,2
15903,10,6,10,10,4,3,7,9,3,3
15904,9,0,10,10,1,2,8,10,5,6
15905,9,4,8,8,1,1,8,7,1,1
15906,10,10,3,5,10,7,10,10,3,6
15907,96,96,96,96,96,96,96,96,2,6
15908,10,5,5,8,2,6,6,9,2,3
15909,8,5,6,10,3,6,8,10,1,5
15910,8,8,10,10,0,0,8,8,4,6
15911,10,8,10,10,9,8,10,10,3,3
15912,96,96,96,96,96,96,96,96,3,3
15913,96,96,96,96,96,96,96,96,5,6
15914,96,96,96,96,96,96,96,96,1,2
15915,96,96,96,96,96,96,96,96,1,1
15916,96,96,96,96,96,96,96,96,2,3
15917,96,96,96,96,96,96,96,96,1,1
15918,9,96,10,10,2,3,9,10,1,1
15919,5,96,8,8,4,3,7,8,3,3
15920,10,96,10,2,6,5,10,10,3,5
15921,6,10,8,8,10,10,7,8,1,4
15922,10,0,10,10,0,0,10,10,3,5
15923,96,96,96,96,96,96,96,96,1,2
15924,7,8,8,8,5,2,9,10,2,3
15925,8,5,8,10,6,3,9,10,4,6
15926,10,5,10,10,0,0,10,8,4,6
15927,96,96,96,96,96,96,96,96,2,2
15928,10,4,9,10,10,3,10,9,2,2
15929,96,96,96,96,96,96,96,96,2,2
15930,7,5,6,8,5,5,8,8,6,6
15931,8,4,7,8,4,4,8,9,5,5
15932,9,0,10,10,0,0,8,10,2,2
15933,9,0,9,10,0,1,8,8,1,1
15934,96,96,96,96,96,96,96,96,4,6
15935,8,5,10,10,10,5,10,10,2,2
15936,8,5,10,10,5,8,8,10,2,6
15937,8,1,8,9,5,1,9,8,3,4
15938,10,4,10,10,0,5,10,10,2,2
15939,96,96,96,96,96,96,96,96,1,1
15940,8,3,8,8,3,3,8,3,3,3
15941,10,5,7,10,2,3,8,10,1,6
15942,96,96,96,96,96,96,96,96,3,3
15943,9,9,9,9,5,8,7,10,2,4
15944,96,96,96,96,96,96,96,96,1,1
15945,5,0,8,8,0,0,10,5,6,6
15946,10,96,9,10,3,0,6,10,1,3
15947,96,96,96,96,96,96,96,96,2,6
15948,96,96,96,96,96,96,96,96,1,1
15949,96,96,96,96,96,96,96,96,1,1
15950,8,9,9,10,10,8,8,9,6,6
15951,7,5,5,8,5,7,6,8,2,4
15952,10,2,10,10,0,0,10,10,1,4
15953,96,96,96,96,96,96,96,96,1,2
15954,8,3,10,10,0,5,10,10,3,3
15955,8,5,8,8,10,5,10,10,2,2
15956,96,96,96,96,96,96,96,96,2,2
15957,96,96,96,96,96,96,96,96,2,4
15958,5,8,10,10,5,0,10,10,2,3
15959,3,10,3,8,9,10,3,10,2,2
15960,96,96,96,96,96,96,96,96,1,1
15961,8,8,9,9,7,9,7,9,1,2
15962,10,96,10,10,2,6,10,10,1,6
15963,96,96,96,96,96,96,96,96,4,6
15964,96,96,96,96,96,96,96,96,1,3
15965,96,96,96,96,96,96,96,96,1,5
15966,8,5,8,8,10,6,7,5,2,2
15967,10,3,9,10,5,6,9,10,4,5
15968,8,8,9,9,1,2,9,9,2,4
15969,10,8,10,10,0,8,10,10,3,3
15970,7,6,8,7,0,6,7,7,4,6
15971,10,3,7,7,2,4,8,10,2,4
15972,8,5,10,10,8,2,7,7,4,6
15973,96,96,96,96,96,96,96,96,2,2
15974,8,96,9,9,2,2,7,10,1,3
15975,96,96,96,96,96,96,96,96,3,3
15976,96,96,96,96,96,96,96,96,1,1
15977,0,96,0,4,10,10,0,0,2,2
15978,10,10,10,10,8,5,7,10,1,1
15979,7,0,8,10,0,0,10,8,5,5
15980,96,96,96,96,96,96,96,96,2,3
15981,8,96,8,10,6,7,8,10,6,6
15982,96,96,96,96,96,96,96,96,2,2
15983,96,96,96,96,96,96,96,96,3,3
15984,9,96,5,9,10,3,8,8,2,6
15985,8,6,4,10,4,5,7,7,2,4
15986,10,6,10,10,10,10,10,10,4,5
15987,8,10,8,10,10,10,8,8,2,2
15988,6,99,5,8,7,5,8,10,1,1
15989,96,96,96,96,96,96,96,96,2,2
15990,96,96,96,96,96,96,96,96,2,2
15991,10,5,7,10,3,5,10,10,2,4
15992,8,3,8,10,2,6,5,8,2,3
15993,5,5,8,9,1,2,9,9,2,2
15994,10,1,10,10,5,0,10,8,5,5
15995,10,4,10,10,2,4,8,9,6,6
15996,10,7,10,10,5,5,10,10,4,4
15997,10,5,9,10,1,1,8,10,3,3
15998,96,96,96,96,96,96,96,96,3,5
15999,8,6,8,10,3,3,8,8,3,3
16000,96,96,96,96,96,96,96,96,1,1
16001,96,96,96,96,96,96,96,96,2,2
16002,96,96,96,96,96,96,96,96,3,3
16003,5,10,10,5,10,10,10,10,6,6
16004,8,5,10,10,4,3,10,10,3,3
16005,10,3,2,10,0,0,10,9,2,2
16006,96,96,96,96,96,96,96,96,1,1
16007,8,7,9,8,6,6,5,8,3,3
16008,9,2,8,10,8,2,9,9,2,6
16009,10,8,10,10,8,7,7,10,2,4
16010,5,96,5,7,4,3,4,6,1,1
16011,10,96,10,10,3,3,10,10,5,6
16012,10,10,10,10,4,0,10,10,2,3
16013,9,2,8,10,4,6,7,8,4,4
16014,8,3,7,9,2,1,8,9,3,3
16015,96,96,96,96,96,96,96,96,1,1
16016,10,7,5,10,0,10,7,10,1,3
16017,10,96,10,10,0,5,10,10,2,6
16018,96,96,96,96,96,96,96,96,1,1
16019,8,3,9,9,3,4,7,8,3,6
16020,9,1,9,9,1,2,8,8,3,5
16021,9,7,3,10,7,10,7,10,4,4
16022,10,5,10,10,0,2,10,10,1,3
16023,96,96,96,96,96,96,96,96,3,3
16024,96,96,96,96,96,96,96,96,2,4
16025,10,96,6,10,10,7,7,10,1,2
16026,96,96,96,96,96,96,96,96,2,2
16027,96,96,96,96,96,96,96,96,3,3
16028,7,9,9,8,5,5,8,8,1,6
16029,9,2,9,9,4,5,6,8,2,2
16030,96,96,96,96,96,96,96,96,1,1
16031,96,96,96,96,96,96,96,96,1,1
16032,96,96,96,96,96,96,96,96,1,3
16033,9,4,7,10,6,2,8,8,1,1
16034,10,96,8,10,10,7,8,9,2,3
16035,96,96,96,96,96,96,96,96,1,1
16036,9,9,9,8,5,7,7,10,3,6
16037,7,96,6,9,7,6,8,8,1,5
16038,9,9,10,9,9,7,8,10,1,3
16039,96,96,96,96,96,96,96,96,3,3
16040,5,5,10,10,0,0,10,10,2,6
16041,7,8,8,7,10,7,8,10,3,3
16042,9,3,7,8,10,3,9,9,2,5
16043,10,0,10,10,0,2,10,10,2,6
16044,10,10,0,10,10,10,10,10,2,2
16045,5,5,8,8,5,5,7,8,3,3
16046,96,96,96,96,96,96,96,96,2,2
16047,96,96,96,96,96,96,96,96,1,3
16048,5,5,9,9,5,5,9,10,2,5
16049,10,0,10,10,10,0,10,10,5,6
16050,8,5,10,8,3,4,9,10,2,2
16051,1,1,10,10,2,2,9,9,2,3
16052,8,10,7,10,10,4,5,10,4,6
16053,9,7,10,10,7,10,5,10,2,2
16054,10,8,10,10,10,8,3,10,3,3
16055,96,96,96,96,96,96,96,96,1,2
16056,10,8,10,10,6,0,9,10,5,6
16057,96,96,96,96,96,96,96,96,1,2
16058,7,96,5,10,0,0,5,5,2,6
16059,96,96,96,96,96,96,96,96,2,6
16060,96,96,96,96,96,96,96,96,1,6
16061,10,10,7,10,0,0,10,10,3,3
16062,96,96,96,96,96,96,96,96,1,6
16063,96,96,96,96,96,96,96,96,2,6
16064,8,5,8,8,1,1,8,9,1,4
16065,96,96,96,96,96,96,96,96,1,2
16066,96,96,96,96,96,96,96,96,1,2
16067,96,96,96,96,96,96,96,96,2,2
16068,10,96,10,10,5,8,10,10,1,5
16069,6,3,9,9,6,3,7,9,1,3
16070,7,3,10,10,3,3,7,10,6,6
16071,9,5,8,9,0,5,8,9,6,6
16072,10,0,10,10,2,0,10,10,1,1
16073,96,96,96,96,96,96,96,96,1,2
16074,5,5,3,8,9,5,6,5,1,3
16075,10,96,8,10,1,7,10,10,2,4
16076,8,5,10,10,3,2,6,10,5,5
16077,10,2,10,10,10,4,6,10,3,5
16078,96,96,96,96,96,96,96,96,2,3
16079,96,96,96,96,96,96,96,96,2,2
16080,10,97,7,7,4,4,7,9,3,4
16081,5,9,5,6,8,7,5,5,3,3
16082,96,96,96,96,96,96,96,96,2,3
16083,96,96,96,96,96,96,96,96,1,1
16084,10,5,10,10,0,0,10,10,2,5
16085,8,5,8,8,10,7,5,8,3,3
16086,9,2,10,10,0,0,8,10,3,5
16087,7,3,10,10,0,3,0,0,5,6
16088,10,7,2,8,5,6,8,8,2,2
16089,96,96,96,96,96,96,96,96,1,1
16090,8,8,9,9,0,6,8,9,2,5
16091,96,96,96,96,96,96,96,96,2,3
16092,10,5,8,8,3,3,5,9,2,4
16093,96,96,96,96,96,96,96,96,1,2
16094,6,2,8,10,5,7,5,8,2,2
16095,8,7,10,9,1,4,7,9,4,5
16096,8,3,10,10,1,8,9,9,2,3
16097,96,96,96,96,96,96,96,96,2,3
16098,96,96,96,96,96,96,96,96,3,3
16099,5,0,10,10,0,5,5,10,2,4
16100,96,96,96,96,96,96,96,96,1,1
16101,8,2,9,10,7,7,8,10,2,6
16102,7,7,7,10,7,4,8,10,1,6
16103,8,96,10,10,97,0,10,10,5,5
16104,96,96,96,96,96,96,96,96,3,3
16105,96,96,96,96,96,96,96,96,2,2
16106,9,6,9,9,1,1,9,8,2,6
16107,96,96,96,96,96,96,96,96,2,2
16108,7,5,6,8,1,4,6,6,1,4
16109,96,96,96,96,96,96,96,96,1,3
16110,7,4,10,10,5,7,7,8,2,2
16111,8,4,9,10,10,6,9,10,2,3
16112,9,5,9,9,3,3,8,8,1,4
16113,10,8,10,10,5,10,10,10,3,4
16114,7,6,7,9,10,5,6,10,2,2
16115,96,96,96,96,96,96,96,96,3,3
16116,96,96,96,96,96,96,96,96,2,2
16117,7,96,9,10,10,5,8,5,1,1
16118,10,96,10,10,1,1,10,10,3,3
16119,8,1,10,10,10,1,10,10,1,6
16120,8,5,9,8,2,6,6,8,3,4
16121,96,96,96,96,96,96,96,96,1,1
16122,7,7,9,9,4,9,9,9,2,4
16123,96,96,96,96,96,96,96,96,2,2
16124,10,99,5,10,8,5,10,10,2,4
16125,7,7,5,8,5,6,7,8,6,6
16126,8,7,8,10,10,7,4,10,2,2
16127,96,96,96,96,96,96,96,96,2,2
16128,7,10,8,10,10,5,9,10,2,4
16129,96,96,96,96,96,96,96,96,1,2
16130,10,96,10,10,5,0,97,10,1,2
16131,6,96,7,10,7,5,9,8,1,4
16132,96,96,96,96,96,96,96,96,2,4
16133,8,96,8,10,9,4,10,10,2,6
16134,96,96,96,96,96,96,96,96,3,3
16135,10,96,10,10,10,5,10,10,1,1
16136,8,0,10,10,0,5,10,10,2,4
16137,9,3,8,10,0,0,8,10,1,6
16138,10,4,10,10,0,0,10,10,2,5
16139,7,5,7,5,2,3,6,10,1,3
16140,96,96,96,96,96,96,96,96,1,3
16141,8,5,8,9,6,6,6,9,3,6
16142,8,5,7,9,0,3,8,10,2,3
16143,10,5,10,10,5,0,10,10,1,1
16144,96,96,96,96,96,96,96,96,2,2
16145,9,10,7,10,4,3,8,8,2,4
16146,96,96,96,96,96,96,96,96,1,2
16147,6,96,10,7,8,8,8,7,1,1
16148,10,5,8,10,5,5,9,10,3,3
16149,96,96,96,96,96,96,96,96,1,2
16150,6,99,8,7,10,7,7,9,1,3
16151,9,1,10,10,0,0,10,10,1,4
16152,96,96,96,96,96,96,96,96,1,1
16153,96,96,96,96,96,96,96,96,2,3
16154,96,96,96,96,96,96,96,96,2,2
16155,3,5,5,8,10,5,8,10,2,2
16156,96,96,96,96,96,96,96,96,1,1
16157,8,3,8,10,5,5,9,10,1,2
16158,5,7,3,8,8,5,3,6,4,4
16159,4,96,5,8,10,2,3,3,1,1
16160,0,96,8,8,5,3,8,7,1,4
16161,5,1,10,10,0,2,8,8,2,2
16162,96,96,96,96,96,96,96,96,1,1
16163,10,7,10,10,8,0,10,10,3,3
16164,96,96,96,96,96,96,96,96,1,2
16165,10,7,10,10,97,2,10,10,2,5
16166,7,5,9,10,5,5,6,10,4,5
16167,7,5,8,10,3,5,8,10,4,6
16168,96,96,96,96,96,96,96,96,1,2
16169,8,2,8,9,0,0,5,9,2,3
16170,8,7,10,8,4,2,4,10,2,4
16171,96,96,96,96,96,96,96,96,3,6
16172,10,5,10,10,1,6,10,10,4,6
16173,9,96,9,10,0,1,10,10,1,4
16174,8,5,9,9,5,7,10,10,6,6
16175,96,96,96,96,96,96,96,96,1,1
16176,8,5,10,10,3,8,7,7,3,3
16177,5,9,7,10,5,8,5,7,3,5
16178,96,96,96,96,96,96,96,96,3,4
16179,8,7,8,8,4,5,8,9,1,3
16180,10,0,10,10,0,0,10,10,1,2
16181,9,10,6,0,10,8,6,8,3,3
16182,9,5,10,10,3,5,8,9,2,2
16183,96,96,96,96,96,96,96,96,2,5
16184,96,96,96,96,96,96,96,96,1,1
16185,96,96,96,96,96,96,96,96,1,4
16186,8,8,10,10,10,8,8,10,6,6
16187,9,3,9,9,2,3,9,9,3,3
16188,96,96,96,96,96,96,96,96,1,3
16189,9,5,10,10,7,7,7,9,3,5
16190,96,96,96,96,96,96,96,96,3,3
16191,8,3,8,10,3,3,10,9,4,4
16192,6,99,8,10,2,5,8,8,4,5
16193,96,96,96,96,96,96,96,96,2,2
16194,96,96,96,96,96,96,96,96,2,2
16195,96,96,96,96,96,96,96,96,2,3
16196,9,9,9,10,5,9,10,9,2,2
16197,8,10,8,4,5,9,8,10,2,4
16198,96,96,96,96,96,96,96,96,2,2
16199,10,96,10,10,5,7,10,10,3,4
16200,96,96,96,96,96,96,96,96,2,3
16201,96,96,96,96,96,96,96,96,3,3
16202,10,96,10,10,8,0,10,7,3,5
16203,6,4,7,8,8,3,3,7,2,2
16204,10,5,10,10,10,7,10,10,2,3
16205,9,96,8,10,0,2,2,9,6,6
16206,10,99,6,8,0,0,10,10,2,5
16207,96,96,96,96,96,96,96,96,3,3
16208,96,96,96,96,96,96,96,96,1,2
16209,7,6,9,10,3,9,8,8,2,3
16210,10,0,10,10,0,0,10,10,4,4
16211,7,3,8,9,1,4,8,8,4,4
16212,96,96,96,96,96,96,96,96,1,2
16213,8,4,9,9,4,4,9,9,6,6
16214,6,6,6,9,10,7,4,8,2,2
16215,96,96,96,96,96,96,96,96,1,1
16216,96,96,96,96,96,96,96,96,1,6
16217,5,6,7,7,9,4,8,8,1,5
16218,96,96,96,96,96,96,96,96,2,3
16219,96,96,96,96,96,96,96,96,1,2
16220,9,8,8,9,10,7,8,9,2,5
16221,8,96,7,9,6,1,3,8,1,6
16222,96,96,96,96,96,96,96,96,1,1
16223,96,96,96,96,96,96,96,96,1,3
16224,10,5,10,10,10,4,8,10,5,6
16225,2,5,2,10,5,6,8,8,5,6
16226,8,8,10,4,4,8,7,9,3,4
16227,10,6,9,10,0,3,10,10,2,2
16228,96,96,96,96,96,96,96,96,2,3
16229,9,7,9,9,2,5,7,9,3,6
16230,96,96,96,96,96,96,96,96,2,2
16231,8,9,10,7,10,8,7,9,5,6
16232,96,96,96,96,96,96,96,96,1,6
16233,96,96,96,96,96,96,96,96,2,2
16234,8,99,8,10,7,10,9,9,4,4
16235,5,9,8,10,3,6,3,5,4,6
16236,96,96,96,96,96,96,96,96,2,2
16237,7,5,10,10,1,1,10,10,3,5
16238,96,96,96,96,96,96,96,96,2,2
16239,7,10,10,10,5,5,4,10,4,4
16240,8,10,8,10,0,3,10,10,2,6
16241,96,96,96,96,96,96,96,96,3,5
16242,6,96,6,10,0,0,9,9,1,2
16243,8,10,10,10,8,7,7,8,2,3
16244,96,96,96,96,96,96,96,96,2,3
16245,96,96,96,96,96,96,96,96,1,2
16246,96,96,96,96,96,96,96,96,2,4
16247,96,96,96,96,96,96,96,96,2,4
16248,9,3,8,10,4,5,10,10,4,6
16249,96,96,96,96,96,96,96,96,3,3
16250,96,96,96,96,96,96,96,96,1,3
16251,96,96,96,96,96,96,96,96,1,2
16252,10,96,10,10,10,10,3,10,3,3
16253,10,10,10,10,0,8,10,10,2,3
16254,7,5,10,10,10,5,10,10,2,2
16255,96,96,96,96,96,96,96,96,2,2
16256,3,2,0,10,0,10,8,10,2,2
16257,96,96,96,96,96,96,96,96,2,4
16258,8,2,8,10,0,0,9,10,1,1
16259,8,8,8,10,5,10,8,10,3,6
16260,7,0,10,10,0,0,10,10,2,2
16261,9,9,3,9,7,5,9,9,4,4
16262,10,7,6,6,6,8,6,6,2,3
16263,8,6,8,9,0,6,10,8,4,5
16264,9,96,8,8,3,7,6,8,1,1
16265,10,10,10,10,5,8,10,10,4,4
16266,96,96,96,96,96,96,96,96,3,6
16267,10,96,10,10,8,5,8,10,2,2
16268,10,1,7,10,1,3,10,10,3,6
16269,10,5,10,10,10,5,10,10,3,3
16270,10,5,5,10,8,10,10,10,1,3
16271,8,2,8,8,5,4,9,9,5,5
16272,5,10,8,8,10,3,3,10,1,3
16273,96,96,96,96,96,96,96,96,3,4
16274,10,5,0,10,5,5,10,10,5,5
16275,9,2,10,10,7,2,9,10,2,4
16276,10,10,10,10,5,5,8,8,2,2
16277,96,96,96,96,96,96,96,96,3,3
16278,96,96,96,96,96,96,96,96,2,3
16279,96,96,96,96,96,96,96,96,4,4
16280,10,9,8,10,10,5,7,10,5,6
16281,96,96,96,96,96,96,96,96,1,1
16282,7,96,7,8,5,6,3,8,1,2
16283,8,7,7,10,7,8,8,10,6,6
16284,10,0,10,10,0,0,10,10,2,6
16285,7,96,10,10,0,0,10,10,1,1
16286,96,96,96,96,96,96,96,96,1,3
16287,9,5,9,9,5,5,8,8,2,6
16288,10,4,8,9,5,4,8,9,3,4
16289,7,8,8,10,2,5,4,10,2,6
16290,10,7,10,10,1,7,10,10,2,3
16291,96,96,96,96,96,96,96,96,1,1
16292,96,96,96,96,96,96,96,96,3,4
16293,96,96,96,96,96,96,96,96,1,1
16294,9,4,9,9,2,3,9,9,4,6
16295,96,96,96,96,96,96,96,96,1,1
16296,10,96,10,10,10,5,10,10,1,1
16297,8,8,9,10,5,5,2,8,2,2
16298,8,6,8,10,10,4,6,9,3,4
16299,9,6,10,10,10,4,9,9,3,6
16300,8,4,10,10,0,7,7,7,2,6
16301,10,7,10,8,0,4,10,10,3,6
16302,10,0,10,10,0,0,10,10,1,1
16303,96,96,96,96,96,96,96,96,1,6
16304,96,96,96,96,96,96,96,96,1,1
16305,10,2,10,10,0,1,10,10,2,2
16306,6,6,8,10,10,9,6,6,1,4
16307,9,3,9,9,4,3,8,9,2,5
16308,96,96,96,96,96,96,96,96,2,3
16309,10,96,10,10,5,4,10,10,1,3
16310,10,2,10,10,1,2,10,10,6,6
16311,8,2,5,9,3,5,5,10,4,6
16312,9,9,10,10,10,8,10,10,2,6
16313,10,7,10,10,10,5,8,10,2,4
16314,9,96,10,10,0,0,8,10,2,5
16315,9,7,5,9,6,2,5,9,3,6
16316,8,3,8,9,2,5,7,8,1,6
16317,7,5,8,6,5,6,5,7,2,5
16318,10,10,8,10,10,9,10,10,2,2
16319,8,5,4,10,1,10,10,10,2,5
16320,96,96,96,96,96,96,96,96,2,2
16321,8,4,10,10,0,1,8,10,1,1
16322,96,96,96,96,96,96,96,96,1,1
16323,10,0,8,8,0,5,4,10,2,3
16324,96,96,96,96,96,96,96,96,1,1
16325,10,10,10,10,5,2,10,10,5,6
16326,8,99,9,9,97,97,8,10,2,4
16327,10,10,9,9,4,6,10,10,2,3
16328,96,96,96,96,96,96,96,96,1,3
16329,8,5,10,10,10,5,8,9,5,6
16330,10,8,10,10,4,0,10,10,2,2
16331,5,10,10,10,10,6,5,10,3,4
16332,96,96,96,96,96,96,96,96,5,5
16333,5,10,7,8,4,8,7,7,1,1
16334,96,96,96,96,96,96,96,96,1,1
16335,6,6,4,7,7,7,7,8,1,1
16336,8,6,10,10,8,6,10,10,2,4
16337,10,0,0,10,0,0,10,10,6,6
16338,10,0,10,10,0,8,10,10,1,2
16339,6,3,5,9,2,4,6,9,2,5
16340,96,96,96,96,96,96,96,96,1,3
16341,5,5,8,7,5,8,8,9,4,6
16342,7,8,9,10,8,8,9,9,2,2
16343,10,8,10,10,0,0,10,10,1,6
16344,8,10,10,10,7,7,6,7,2,6
16345,96,96,96,96,96,96,96,96,1,3
16346,10,10,10,10,8,4,10,10,2,4
16347,7,96,7,6,3,1,5,7,1,4
16348,10,4,10,10,0,0,10,10,1,1
16349,10,1,10,10,2,0,10,10,1,1
16350,10,0,10,10,0,0,10,10,3,4
16351,96,96,96,96,96,96,96,96,1,2
16352,96,96,96,96,96,96,96,96,2,4
16353,8,96,8,10,0,0,10,10,3,3
16354,5,4,9,10,9,6,7,6,6,6
16355,8,8,8,10,10,6,10,10,1,1
16356,96,96,96,96,96,96,96,96,1,4
16357,10,96,7,10,5,2,5,8,1,5
16358,96,96,96,96,96,96,96,96,1,1
16359,10,2,8,10,9,3,8,8,6,6
16360,9,7,8,10,8,7,8,8,4,4
16361,10,4,9,10,0,2,9,10,1,6
16362,7,5,7,9,5,3,5,6,4,6
16363,10,96,10,10,5,5,10,10,1,1
16364,10,5,10,8,3,3,6,9,2,3
16365,96,96,96,96,96,96,96,96,1,6
16366,10,4,9,10,4,5,8,10,2,2
16367,10,8,10,10,8,1,10,10,3,3
16368,96,96,96,96,96,96,96,96,2,2
16369,96,96,96,96,96,96,96,96,3,4
16370,96,96,96,96,96,96,96,96,3,4
16371,96,96,96,96,96,96,96,96,3,3
16372,8,10,10,10,10,10,5,10,6,6
16373,8,6,8,9,6,6,7,8,6,6
16374,96,96,96,96,96,96,96,96,3,4
16375,8,8,10,8,0,9,9,10,1,4
16376,10,96,8,10,3,5,9,10,1,6
16377,10,2,6,10,1,3,10,10,2,2
16378,96,96,96,96,96,96,96,96,1,1
16379,96,96,96,96,96,96,96,96,1,2
16380,8,0,10,9,7,0,10,10,1,3
16381,5,10,10,10,7,0,8,10,3,5
16382,8,7,8,10,5,3,6,8,3,6
16383,10,6,10,10,0,3,10,10,4,5
16384,5,9,9,8,7,7,8,9,3,6
16385,10,10,10,10,8,8,10,10,2,3
16386,96,96,96,96,96,96,96,96,1,6
16387,5,5,7,8,10,8,3,7,6,6
16388,8,6,7,9,6,3,8,8,4,4
16389,9,96,10,10,6,2,8,10,1,1
16390,96,96,96,96,96,96,96,96,1,4
16391,96,96,96,96,96,96,96,96,4,4
16392,6,4,7,9,5,5,8,9,5,6
16393,7,96,10,10,10,5,10,10,1,6
16394,8,96,10,10,0,0,7,10,2,6
16395,9,7,5,10,10,2,7,9,4,6
16396,96,96,96,96,96,96,96,96,1,1
16397,10,2,10,10,0,0,10,10,6,6
16398,8,96,7,9,5,4,8,9,1,6
16399,96,96,96,96,96,96,96,96,3,6
16400,10,3,10,10,4,5,10,10,6,6
16401,8,0,9,10,0,1,8,8,4,4
16402,96,96,96,96,96,96,96,96,2,2
16403,10,7,3,10,6,99,6,10,4,6
16404,10,8,10,10,2,2,10,10,2,3
16405,96,96,96,96,96,96,96,96,2,2
16406,96,96,96,96,96,96,96,96,2,5
16407,8,6,7,9,6,6,8,8,2,2
16408,10,5,4,8,7,5,8,8,2,3
16409,5,5,5,5,5,5,5,8,4,6
16410,96,96,96,96,96,96,96,96,1,1
16411,96,96,96,96,96,96,96,96,1,5
16412,8,5,8,8,5,7,9,10,6,6
16413,5,3,5,10,0,0,5,10,2,2
16414,96,96,96,96,96,96,96,96,1,1
16415,8,9,9,2,10,7,6,9,4,6
16416,10,96,10,10,7,2,7,8,3,5
16417,10,6,8,10,0,0,10,10,4,6
16418,10,2,7,10,0,3,8,10,3,6
16419,10,10,10,10,10,3,10,10,1,6
16420,96,96,96,96,96,96,96,96,4,6
16421,96,96,96,96,96,96,96,96,1,2
16422,7,1,10,10,0,2,10,10,3,4
16423,96,96,96,96,96,96,96,96,1,2
16424,7,4,9,9,5,7,9,8,6,6
16425,10,5,3,10,7,6,8,10,1,2
16426,96,96,96,96,96,96,96,96,1,3
16427,96,96,96,96,96,96,96,96,1,3
16428,96,96,96,96,96,96,96,96,2,3
16429,9,3,9,10,0,4,9,9,5,6
16430,96,96,96,96,96,96,96,96,3,3
16431,96,96,96,96,96,96,96,96,3,3
16432,5,5,5,5,5,5,10,10,5,6
16433,10,0,10,10,7,1,10,10,4,4
16434,8,8,8,9,3,3,8,8,3,4
16435,7,4,10,10,2,2,9,10,3,6
16436,9,96,10,10,2,0,8,10,1,4
16437,6,6,10,8,0,4,7,10,3,6
16438,9,5,10,10,3,8,7,9,6,6
16439,96,96,96,96,96,96,96,96,2,5
16440,8,5,8,10,9,3,9,7,6,6
16441,7,3,8,8,8,8,8,10,6,6
16442,10,8,8,10,6,3,9,9,4,6
16443,10,8,10,10,0,4,10,10,3,3
16444,96,96,96,96,96,96,96,96,2,6
16445,9,5,10,10,2,5,10,7,5,5
16446,8,7,10,10,5,5,10,10,3,3
16447,10,3,10,10,10,1,10,10,2,5
16448,96,96,96,96,96,96,96,96,4,4
16449,96,96,96,96,96,96,96,96,2,3
16450,10,10,10,10,10,5,10,10,2,2
16451,96,96,96,96,96,96,96,96,1,4
16452,96,96,96,96,96,96,96,96,1,3
16453,9,5,8,9,5,5,9,9,3,5
16454,96,96,96,96,96,96,96,96,2,2
16455,6,96,7,9,6,7,7,8,2,2
16456,96,96,96,96,96,96,96,96,1,1
16457,9,5,8,10,10,8,10,10,6,6
16458,96,96,96,96,96,96,96,96,2,2
16459,96,96,96,96,96,96,96,96,2,3
16460,7,3,8,8,2,3,8,7,6,6
16461,8,96,7,10,3,3,8,8,1,6
16462,9,8,9,10,6,10,8,10,6,6
16463,9,3,10,10,0,3,9,9,5,5
16464,10,2,8,10,0,0,10,10,4,6
16465,96,96,96,96,96,96,96,96,1,5
16466,96,96,96,96,96,96,96,96,6,6
16467,96,96,96,96,96,96,96,96,4,4
16468,10,96,10,10,0,0,10,10,1,1
16469,96,96,96,96,96,96,96,96,3,3
16470,10,0,10,10,3,0,10,10,4,4
16471,10,10,5,10,0,5,10,10,2,2
16472,10,8,10,10,5,5,7,10,3,5
16473,10,0,10,10,5,5,10,10,3,3
16474,96,96,96,96,96,96,96,96,1,3
16475,7,0,1,10,0,0,9,7,6,6
16476,8,2,10,10,0,5,10,10,1,2
16477,96,96,96,96,96,96,96,96,1,1
16478,9,8,10,10,10,0,10,10,1,3
16479,96,96,96,96,96,96,96,96,1,1
16480,5,96,5,6,6,5,7,6,1,2
16481,7,3,4,7,5,1,8,9,2,5
16482,7,7,6,7,6,6,7,6,2,3
16483,8,96,7,10,10,0,8,8,2,6
16484,96,96,96,96,96,96,96,96,2,2
16485,7,5,8,9,2,3,7,8,1,5
16486,96,96,96,96,96,96,96,96,3,3
16487,10,5,10,10,5,2,8,10,1,5
16488,7,96,8,8,10,7,7,9,1,5
16489,10,5,10,10,6,5,10,10,3,3
16490,7,8,8,10,8,8,8,10,3,4
16491,96,96,96,96,96,96,96,96,1,2
16492,96,96,96,96,96,96,96,96,2,2
16493,96,96,96,96,96,96,96,96,1,1
16494,7,7,6,9,10,10,8,8,2,5
16495,96,96,96,96,96,96,96,96,2,3
